"g","van.p1.2_1","van.p1.2_2","van.p1.2_3","van.p1.2_4","van.p1.2_5","van.p1.2_6"
"williampat",1,9,9,5,5,3
"occidtab",1,9,9,1,5,9
"marianipad",1,5,4,6,4,7
"williampat",2,9,9,5,1,1
"williampat",1,9,9,5,5,9
"williampat",1,9,8,5,5,9
"marianipad",1,9,9,4,5,9
"occidtab",1,9,9,5,4,8
"occid",1,9,9,9,2,4
"occid",1,9,9,5,5,9
"occid",6,5,9,5,2,2
"psumain",2,9,9,4,5,9
"psumain",1,9,9,5,4,9
"psumain",1,9,9,9,1,1
"psumain",1,9,9,4,5,9
"psumain",1,9,9,5,1,1
"psumain",1,8,9,4,5,9
"psumain",9,4,9,8,4,4
"psumain",2,9,9,5,5,5
"psumain",2,9,9,4,5,9
"psumain",2,9,9,5,5,8
"psumain",1,9,9,4,5,9
"psumain",1,9,9,4,5,9
"psumain",2,9,9,9,1,1
"psumain",9,9,9,9,1,1
"psumain",2,8,9,5,3,7
"psumain",1,9,9,9,5,1
"psumain",2,9,9,4,5,9
"psumain",1,9,9,4,5,9
"psumain",1,9,9,4,5,9
"psumain",1,9,9,4,5,9
"psumain",1,9,9,8,3,9
"psumain",5,5,5,5,5,5
"psumain",5,9,9,9,1,1
"psumain",1,9,1,4,5,9
"psumain",1,9,9,9,1,1
"psumain",1,9,9,4,5,9
"psumain",1,9,9,9,1,1
"psumain",1,9,9,5,5,9
"psumain",1,9,9,4,5,9
"psumain",9,9,9,9,1,1
"psumain",1,9,1,1,8,9
"psumain",2,9,9,5,4,1
"williampat",6,9,9,8,2,2
"psumain",1,9,9,4,5,9
"psumain",1,9,9,9,1,9
"psumain",1,8,9,4,5,9
"psumain",1,9,9,5,5,9
"psumain",1,9,9,4,5,9
"williampat",1,9,9,4,5,9
"williampat",1,9,9,4,5,9
"psumain",6,6,6,6,6,6
"williampat",1,6,8,4,4,8
"psumain",1,9,9,5,5,9
"psumain",1,9,9,9,1,1
"psumain",1,8,9,4,5,9
"psumain",1,9,9,1,5,9
"psumain",1,8,9,4,5,9
"occid",1,9,9,9,1,1
"occidtab",1,9,1,4,5,9
"occid",1,9,4,2,5,9
"occidtab",1,9,9,1,1,9
"mariantab",1,9,9,6,5,7
"occid",2,9,9,7,1,6
"occid",1,9,1,1,9,9
"occidtab",1,9,9,1,5,9
"occid",1,8,5,4,5,7
"occid",1,9,9,4,5,9
"occidtab",3,9,9,5,1,1
"occidtab",1,9,9,1,5,9
"occid",1,9,9,4,5,9
"occid",1,9,9,5,5,9
"occidtab",2,7,9,5,5,8
"occidtab",1,8,9,5,5,9
"occid",1,9,8,4,5,9
"occid",1,9,9,6,4,5
"occid",1,9,9,4,5,9
"occidtab",1,9,9,7,5,9
"occidtab",1,9,9,5,5,9
"occid",1,9,9,9,5,7
"occid",1,9,9,4,5,9
"occid",1,9,9,1,5,9
"occid",1,9,9,9,1,1
"occid",1,9,9,5,5,9
"occidtab",1,9,9,1,5,9
"occidtab",1,8,9,5,5,4
"marian",1,8,8,5,5,7
"marianipad",9,9,9,9,1,1
"williampat",2,9,8,5,4,7
"williampat",1,9,9,5,5,9
"williampat",1,9,9,4,5,9
"williampat",1,9,9,7,2,1
"williampat",3,9,1,7,2,1
"williampat",1,9,9,8,1,1
"williampat",1,9,9,4,5,9
"williampat",9,9,9,9,1,1
"williampat",1,9,9,5,5,9
"williampat",2,9,9,8,1,1
"marianipad",1,9,9,9,1,1
"mariantab",6,9,9,7,1,1
"mariantab",1,9,1,1,9,9
"mariantab",1,9,9,4,5,9
"mariantab",1,9,1,1,9,9
"mariantab",1,9,9,1,9,9
"mariantab",1,9,9,4,5,9
"marianipad",1,9,9,5,5,9
"mariantab",1,8,6,4,5,8
"mariantab",1,9,9,4,5,9
"marian",5,8,9,6,4,6
"marian",2,9,9,8,3,6
"marian",9,9,9,9,1,1
"marian",1,9,9,6,2,9
"marian",3,6,9,4,5,4
"marian",1,9,1,1,1,9
"marian",1,8,9,5,5,9
"marian",1,9,9,1,9,1
"marian",1,9,9,5,5,9
"marian",1,9,9,1,5,9
"marian",1,9,9,4,5,9
"mariantab",1,9,1,1,9,9
"mariantab",1,9,9,5,5,9
"williampat",5,9,1,5,5,9
"williampat",4,3,5,4,5,5
"williampat",1,7,9,4,5,9
"williampat",1,9,9,5,5,9
"williampat",1,5,9,4,5,9
"williampat",1,8,5,4,5,9
"williampat",1,8,9,4,5,9
"williampat",1,9,9,4,5,9
"williampat",2,8,8,5,4,8
"williampat",4,8,7,5,4,7
"williampat",1,9,1,4,5,9
"williampat",1,9,1,4,5,9
"williampat",2,9,6,5,3,8
"mariantab",1,9,9,1,5,9
"occidtab",1,9,9,9,1,1
"occidtab",1,9,9,7,5,9
"mariantab",1,1,1,1,9,9
"occidtab",3,9,9,6,1,9
"marianipad",1,9,9,1,5,9
"mariantab",8,5,7,3,6,3
"marianipad",1,9,9,6,5,9
"occidtab",1,9,9,8,4,5
"williampat",2,9,9,4,5,9
"mariantab",1,8,9,4,5,9
"occidtab",8,7,7,9,7,9
"occid",1,9,9,5,5,7
"williampat",1,9,7,7,1,1
"williampat",1,9,9,9,1,1
"occidtab",1,9,9,9,1,1
"occidtab",1,9,1,4,6,9
"occid",1,9,9,1,5,9
"marianipad",1,2,6,5,5,9
"occidtab",1,9,9,2,5,9
"mariantab",1,9,1,4,5,9
"williampat",1,9,9,5,5,9
"williampat",1,9,1,4,5,9
"williampat",1,9,9,1,1,9
"williampat",1,9,1,1,1,9
"williampat",4,9,9,6,4,7
"williampat",4,9,7,6,5,7
"williampat",2,8,9,9,1,1
"williampat",3,9,9,5,4,7
"marianipad",5,4,6,4,5,6
"psuabingtontab",1,9,9,5,5,9
"mariantab",1,9,9,1,5,9
"williampat",1,9,9,4,5,9
"williampat",1,9,9,4,5,9
"psuabingtontab",9,1,9,9,1,1
"occidtab",1,9,9,5,2,6
"occidtab",1,9,9,9,1,1
"occidtab",1,9,9,5,3,8
"occidtab",1,9,9,9,1,1
"occidtab",1,9,1,5,5,9
"psuabingtontab",1,9,9,5,1,9
"psuabingtontab",1,9,9,8,8,9
"psuabingtontab",1,9,9,5,1,9
"occidtab",1,5,9,5,5,9
"occidtab",9,9,9,9,1,1
"occidtab",1,9,9,4,5,9
"occidtab",7,9,9,5,5,9
"occidtab",1,9,9,4,5,9
"occidtab",1,9,9,5,5,9
"occidtab",1,9,9,4,5,9
"occidtab",1,9,9,5,5,9
"occidtab",1,9,9,5,5,9
"occidtab",4,8,9,5,5,8
"occidtab",1,9,9,4,5,9
"occid",1,8,9,5,5,9
"occid",1,9,9,9,1,1
"occidtab",1,9,9,5,4,8
"occidtab",1,9,9,1,5,9
"occidtab",1,9,9,5,5,9
"occidtab",1,8,9,5,5,6
"occidtab",1,9,9,4,5,9
"occidtab",1,9,9,5,3,9
"occid",1,9,9,5,4,9
"occid",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,6,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,1,1,1,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,4,8
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",7,9,9,8,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,3,8
"mturk",5,7,6,3,4,6
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,4,4
"mturk",1,9,9,9,1,1
"mturk",2,9,9,9,2,1
"mturk",1,1,9,5,1,9
"mturk",1,9,6,3,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",6,4,5,5,5,5
"mturk",1,9,9,4,5,9
"mturk",3,9,9,5,4,1
"mturk",1,9,9,5,5,1
"mturk",1,5,9,5,4,6
"mturk",1,9,9,9,1,1
"mturk",1,9,9,1,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,1,9
"mturk",1,9,9,9,5,9
"mturk",1,9,9,6,4,1
"mturk",1,9,9,9,1,1
"mturk",9,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,8,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,6,9,6,3,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,1,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",2,8,7,4,3,8
"mturk",1,9,9,5,1,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,8,2,5
"mturk",1,9,9,4,5,9
"mturk",1,9,9,1,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,7,9,5,5,9
"mturk",1,9,9,4,4,9
"mturk",1,9,9,5,1,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,8,9,5,3,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",7,8,9,8,2,4
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,6,5,3
"mturk",1,9,9,5,5,9
"mturk",1,9,9,1,5,9
"mturk",1,9,9,9,5,6
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,9
"mturk",5,9,7,9,1,1
"mturk",9,1,9,9,7,7
"mturk",4,5,9,8,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,1,9
"mturk",1,9,9,5,5,9
"mturk",1,1,9,9,4,2
"mturk",1,9,1,1,1,9
"mturk",1,9,8,5,4,8
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",9,9,9,9,1,1
"mturk",1,9,9,5,1,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,1,1
"mturk",1,9,9,1,5,9
"mturk",1,9,9,5,5,5
"mturk",1,9,9,9,1,1
"mturk",1,9,9,3,5,9
"mturk",1,9,9,6,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,7,1,1
"mturk",1,9,9,9,1,1
"mturk",1,6,6,4,5,6
"mturk",1,9,9,5,5,9
"mturk",1,8,9,5,6,9
"mturk",1,9,9,1,4,9
"mturk",6,4,5,7,6,4
"mturk",1,9,9,1,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,1,1,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",6,9,9,9,1,4
"mturk",1,9,9,1,5,7
"mturk",9,1,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,8,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",5,8,1,9,9,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,5
"mturk",1,9,9,6,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",3,9,9,9,1,1
"mturk",1,9,9,5,3,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,1,1,1,1
"mturk",1,9,9,1,5,9
"mturk",5,6,7,5,6,3
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,2
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,1,1,9
"mturk",4,3,5,3,9,7
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,6,3,5
"mturk",1,9,9,5,5,9
"mturk",1,9,9,7,2,3
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,3,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,8,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,2,8
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,8,8,1,1
"mturk",1,9,9,5,4,7
"mturk",1,9,9,7,1,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",9,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,5,9
"mturk",1,9,9,1,4,9
"mturk",1,9,9,7,3,3
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,6,1,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,3,9,8,2,1
"mturk",1,8,8,5,5,8
"mturk",1,9,9,4,4,8
"mturk",1,9,1,7,1,9
"mturk",1,9,9,9,1,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,1,1
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,1,1
"mturk",1,9,9,9,1,1
"mturk",4,5,7,5,4,5
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,2,5
"mturk",1,9,9,5,5,8
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",3,2,3,3,2,3
"mturk",1,9,9,5,5,9
"mturk",1,9,1,4,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,1,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,8,1,1
"mturk",1,7,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,7,5,9,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,7,3,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,1,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",6,4,9,8,4,7
"mturk",1,9,9,4,5,9
"mturk",1,9,9,5,5,9
"mturk",3,7,5,9,8,6
"mturk",1,9,9,5,5,9
"mturk",1,7,8,8,1,2
"mturk",1,9,9,5,5,9
"mturk",1,9,9,7,3,9
"mturk",1,9,9,7,3,5
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,1,5,9
"mturk",1,9,9,5,5,6
"mturk",9,1,9,9,1,1
"mturk",1,9,9,4,5,9
"mturk",1,9,9,7,3,3
"mturk",1,9,9,9,1,1
"mturk",1,9,9,9,1,1
"mturk",3,3,6,5,3,8
"mturk",1,9,9,5,5,6
"mturk",1,9,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",9,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,5,5,9
"mturk",1,9,1,1,1,9
"mturk",9,9,8,9,1,1
"mturk",1,9,9,5,3,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,9,1,1
"mturk",1,9,9,2,5,9
"mturk",3,9,9,5,3,4
"mturk",1,9,9,5,4,8
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,9
"mturk",1,9,9,5,5,1
"mturk",1,9,9,5,5,9
"mturk",1,8,9,4,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,1,5,9
"mturk",1,9,9,4,5,9
"mturk",1,9,9,1,6,9
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,6,4,6
"grazvienna",1,9,7,1,3,7
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,5,3,6
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,4,1,9
"grazvienna",1,9,9,5,3,2
"grazvienna",1,8,9,4,5,9
"grazvienna",1,9,9,6,3,6
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,7,1,9
"grazvienna",2,9,9,4,4,7
"grazvienna",1,9,9,7,3,5
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,4,5,5
"grazvienna",1,9,9,5,5,9
"grazvienna",1,8,9,4,5,9
"grazvienna",1,9,9,9,5,9
"grazvienna",1,9,9,9,1,1
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,6,3,6
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,1,4,5,8
"grazvienna",1,9,9,6,3,7
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,1,4,5,9
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,5,4,5
"grazvienna",1,9,1,1,1,1
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,5,5,6
"grazvienna",1,9,9,6,3,7
"grazvienna",1,9,1,5,5,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,4,6,9
"grazvienna",1,9,9,9,1,1
"grazvienna",1,9,9,6,2,3
"grazvienna",2,8,9,4,4,8
"grazvienna",1,9,9,6,5,9
"grazvienna",1,9,9,5,5,6
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,1,9,1
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,4,5,9
"grazvienna",2,8,9,4,5,9
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,6,3,5
"grazvienna",1,9,9,1,9,1
"grazvienna",1,9,9,1,1,1
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,5,5,6
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,8,3,3
"grazvienna",1,9,6,4,5,6
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,6,5,9
"grazvienna",1,9,1,1,1,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,8,9,5,4,9
"grazvienna",1,9,1,1,1,9
"grazvienna",1,9,9,9,1,1
"grazvienna",1,9,9,4,5,9
"grazvienna",2,5,9,8,3,6
"grazvienna",1,8,9,5,5,9
"grazvienna",1,9,9,4,5,8
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,8,1,1
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,9,5,7
"grazvienna",1,9,8,9,1,1
"grazvienna",1,9,9,9,1,1
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,9,1,9
"grazvienna",1,9,9,5,3,3
"grazvienna",1,9,9,5,4,6
"grazvienna",1,9,9,5,5,6
"grazvienna",1,9,9,9,1,1
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,4,5,8
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,6,3,4
"grazvienna",5,9,9,7,1,1
"grazvienna",1,9,9,6,4,9
"grazvienna",1,9,9,5,3,9
"grazvienna",1,9,9,4,5,9
"grazvienna",2,8,9,5,4,7
"grazvienna",1,9,9,9,1,1
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,7,5,3,6
"grazvienna",1,9,9,1,9,1
"grazvienna",1,6,9,2,5,9
"grazvienna",1,9,9,3,5,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,6,5,9
"grazvienna",1,9,9,1,5,9
"grazvienna",1,9,9,1,5,9
"grazvienna",9,9,9,9,1,1
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,1,1,1,1
"grazvienna",1,9,1,1,1,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,5,5,9
"grazvienna",1,9,9,1,3,9
"grazvienna",1,8,9,4,5,9
"grazvienna",1,9,9,4,5,9
"grazvienna",1,9,9,5,5,9
"potsdam",1,9,9,4,5,9
"potsdam",9,1,9,9,1,1
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,1,5,9
"potsdam",3,7,4,9,9,7
"potsdam",6,6,6,6,5,6
"potsdam",1,8,9,4,5,9
"potsdam",1,9,9,9,3,3
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,1,9,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,8,5,5,4
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,1,9,1
"potsdam",1,9,9,5,3,9
"potsdam",1,9,9,9,1,1
"potsdam",1,9,9,1,2,9
"potsdam",9,9,9,9,1,1
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,8,2,1
"potsdam",1,9,9,4,5,8
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,6,1,6
"potsdam",2,9,9,4,2,3
"potsdam",1,9,9,6,3,8
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,5,5,9
"potsdam",2,9,9,4,5,9
"potsdam",1,9,9,4,5,7
"potsdam",1,9,9,9,1,1
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,1,5,9
"potsdam",1,9,9,1,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,7,3,4
"potsdam",1,9,1,1,1,9
"potsdam",1,9,9,1,9,1
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,1,5,9
"potsdam",1,8,9,4,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,7,3,4
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,6,5,6
"potsdam",1,9,9,5,1,9
"potsdam",1,8,9,5,5,9
"potsdam",1,8,9,3,5,5
"potsdam",1,9,1,4,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,9,5,5,9
"potsdam",1,9,3,1,9,9
"potsdam",1,9,9,4,9,9
"potsdam",1,9,9,1,1,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,8,9,8,3,6
"potsdam",1,9,9,5,5,9
"potsdam",1,9,1,1,1,9
"potsdam",1,9,9,4,5,7
"potsdam",1,9,9,5,5,9
"potsdam",1,7,7,4,5,7
"potsdam",2,9,9,5,4,8
"potsdam",1,9,9,5,5,9
"potsdam",1,9,7,9,1,1
"potsdam",1,9,9,5,5,5
"potsdam",1,9,1,4,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,9,5,5,5,9
"potsdam",1,9,9,4,5,9
"potsdam",1,8,8,4,5,7
"potsdam",1,9,9,6,4,7
"potsdam",1,9,9,9,1,1
"potsdam",1,8,9,5,5,9
"potsdam",1,9,9,4,5,9
